TIMESTAMP,BusNo,JPID,VJID,Conjestion,Longitude,Latitude,Delay,BlockID,StopID,AtStop
2013-01-14 06:08:14,41,410001,3781,0,-6.252659,53.372425,-198,41003,21,0
2013-01-14 06:08:14,41,410001,7,0,-6.251033,53.459583,-666,41002,4957,1
2013-01-14 06:08:14,41,411001,4,0,-6.218069,53.454494,-13,41001,3690,0
2013-01-14 06:08:14,41,null,12,0,-6.224867,53.452267,0,41004,null,0
2013-01-14 06:08:14,41,null,144,0,-6.225717,53.460468,0,41005,null,0
2013-01-14 06:08:14,41,null,29,0,-6.244534,53.382435,0,41007,null,0
2013-01-14 06:08:14,41,null,22,0,-6.259833,53.360317,0,41006,null,0
2013-01-14 06:08:14,41,410001,3781,0,-6.25209,53.373329,-198,41003,21,0
2013-01-14 06:08:14,41,null,22,0,-6.259833,53.360317,0,41006,null,0
2013-01-14 06:08:14,41,null,144,0,-6.225717,53.460468,0,41005,null,0
2013-01-14 06:08:14,41,410001,7,0,-6.251033,53.459599,-606,41002,4957,1
2013-01-14 06:08:14,41,null,12,0,-6.224867,53.452267,0,41004,null,0
2013-01-14 06:08:14,41,null,29,0,-6.244534,53.382435,0,41007,null,0
2013-01-14 06:08:14,41,null,144,0,-6.228983,53.461418,0,41005,null,0
2013-01-14 06:08:14,41,null,12,0,-6.224884,53.452267,0,41004,null,0
2013-01-14 06:08:14,41,411001,4,0,-6.215786,53.454273,-13,41001,6117,1
2013-01-14 06:09:14,41,null,29,0,-6.2433,53.3848,0,41007,null,0
2013-01-14 06:09:14,41,410001,3781,0,-6.251208,53.374771,-198,41003,85,0
2013-01-14 06:09:14,41,410001,7,0,-6.251033,53.459583,-606,41002,4957,1
2013-01-14 06:09:14,41,null,144,0,-6.232017,53.462399,0,41005,null,0
2013-01-14 06:09:14,41,null,12,0,-6.224867,53.452267,0,41004,null,0
2013-01-14 06:09:14,41,411001,4,0,-6.215218,53.454247,12,41001,6117,0
2013-01-14 06:09:14,41,null,29,0,-6.242567,53.387665,0,41007,null,0
2013-01-14 06:09:14,41,null,22,0,-6.260033,53.360535,0,41006,null,0
2013-01-14 06:09:14,41,410001,3781,0,-6.249843,53.376286,-213,41003,203,1
2013-01-14 06:09:14,41,410001,7,0,-6.251033,53.459583,-606,41002,4957,1
2013-01-14 06:09:14,41,null,144,0,-6.234583,53.464333,0,41005,null,0
2013-01-14 06:09:14,41,null,12,0,-6.224867,53.452267,0,41004,null,0
2013-01-14 06:09:14,41,411001,4,0,-6.213984,53.454166,12,41001,6117,0
2013-01-14 06:09:14,41,null,29,0,-6.2419,53.3904,0,41007,null,0
2013-01-14 06:09:14,41,410001,3781,0,-6.249008,53.376934,-213,41003,203,0
2013-01-14 06:09:14,41,null,29,0,-6.2419,53.3904,0,41007,null,0
2013-01-14 06:09:14,41,410001,7,0,-6.251017,53.459583,-606,41002,4957,1
2013-01-14 06:09:14,41,null,22,0,-6.260033,53.360535,0,41006,null,0
2013-01-14 06:09:14,41,null,144,0,-6.234583,53.464333,0,41005,null,0
2013-01-14 06:09:14,41,410001,7,0,-6.251017,53.459583,-546,41002,4957,1
2013-01-14 06:09:14,41,null,12,0,-6.2249,53.452267,0,41004,null,0
2013-01-14 06:09:14,41,411001,4,0,-6.215388,53.453205,12,41001,6117,0
2013-01-14 06:09:14,41,null,144,0,-6.23735,53.465851,0,41005,null,0
2013-01-14 06:10:14,41,null,29,0,-6.241217,53.393265,0,41007,null,0
